loc,v_g,ev_g,iv_g,n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount,defects
11.685028545185963,1.0376150637726365,1.0,1.0,414.46876238072895,2289.3438878602287,0.07692307692307693,106.75896416629386,176.10337598924838,244407.98208839403,0.7631146292867429,13578.221227133,8.179519981630174,3.4422773307789742,0.5891444670917027,11.621797312409148,25.0,20.0,235.11370258135526,179.3550597993737,1.5564225956589546,1
11.902349466863683,1.0,1.0,1.0,79.91646256975488,295.7260522264569,0.2857142857142857,19.832645461009946,84.49315777898768,5865.02994739143,0.09857535074215229,325.8349970773017,8.331644626804577,3.468782670323974,1.393091846886669,11.80042729712855,6.0,6.0,33.64028982739834,46.276172742356536,1.5,0
28.192394171300563,1.475454859006068,1.0,1.0219077125754255,350.60771153419586,2079.3622456333333,0.06896551724137931,114.22404393097375,143.40429280229884,237513.1644936301,0.6931207485444444,13195.175805201672,19.734675919910394,4.194713184869217,3.219062589015001,23.92938910477961,28.0,32.0,81.36532226832918,269.2423892658667,2.213182288509102,1
8.589811467993185,1.0790638107358392,1.0,1.0,327.821328919507,1877.7344953601344,0.11764705882352941,36.705222800503385,220.90994063060404,68922.66301238452,0.6259114984533781,3829.0368340213627,6.012868027595229,1.9936326527893304,0.782350416505453,8.00650068038456,16.0,36.0,158.0596734671788,169.76165545232814,1.618595716103759,0
7.86124487753304,1.0,1.0,1.0,351.1884751248097,1893.719733094617,0.18181818181818182,41.26197315767734,344.3126787444758,78138.61279511398,0.631239911031539,4341.034044172999,5.502871414273128,1.072678848813812,0.7779834423287736,6.57555026308694,10.0,31.0,87.11184691567473,264.076628209135,1.5,0
57.71465374086368,4.555098873118866,4.137805050292659,3.455552811468356,81.36585920361443,403.1024394580046,0.2857142857142857,7.605846060702914,115.17212555942987,3065.9351012113993,0.13436747981933486,170.32972784507774,40.40025761860458,12.568709984313221,5.283447579866972,52.9689676029178,6.0,24.0,17.983808697756807,63.38205050585763,6.8326483096783,0
41.61902194044568,5.8270092712411925,3.4426377725729074,3.9288368243974556,490.6073074810327,2823.389862292665,0.07692307692307693,110.53402196446476,217.18383556097425,312080.6370529045,0.941129954097555,17337.813169605808,29.13331535831197,10.461253755278461,2.180857745830365,39.59456911359043,25.0,28.0,234.16837652347448,256.4389309575582,8.74051390686179,1
96.87201396212954,5.96866219551573,4.091341883836738,4.520554772495501,146.88767863016338,655.0355584715846,0.3333333333333333,15.013503551129153,218.34518615719486,9834.378683229004,0.21834518615719486,546.3543712905002,67.81040977349068,27.7721467367465,8.09241299010646,95.58255651023717,5.0,16.0,44.79585448248513,102.09182414767824,8.952993293273595,0
4.4677868991505605,1.0,1.0,1.0,431.40817554043525,2505.3403916406373,0.11764705882352941,66.59938084565961,294.74592842831026,166854.1188908888,0.8351134638802125,9269.673271716045,3.127450829405392,0.6704051356876267,0.30250592303113255,3.7978559650930186,16.0,39.0,98.41127131213723,332.99690422829804,1.5,0
10.99065114702527,1.0,1.0,1.0,382.87150285236214,2297.229017114173,0.07407407407407407,71.11896733753734,170.16511237882762,163376.55543498587,0.7657430057047243,9076.47530194366,7.693455802917688,2.7017712760608803,0.6577071500354625,10.395227078978568,26.0,37.0,174.98529063494527,207.88621221741684,1.5,0
28.14628782666051,3.9078409380392585,3.8782554612632087,2.6249581894256364,347.571343873548,2000.2339829680427,0.11764705882352941,55.6839995322466,235.32164505506384,111381.02817197624,0.6667446609893476,6187.834898443125,19.702401478662356,3.2785390695303995,4.100127261522742,22.980940548192756,16.0,37.0,83.07234609537667,264.4989977781714,5.8617614070588875,0
6.614438957379305,1.0,1.0,1.0,170.08424080653376,939.4708418438096,0.06666666666666667,84.76490227631919,62.63138945625397,79634.15410034184,0.31315694728126986,4424.119672241213,4.630107270165514,1.9683450906099416,0.7271647793492702,6.598452360775456,29.0,16.0,70.70470020671127,99.37954059982249,1.5,0
43.38114607946478,5.7554085777646495,4.009203805248324,3.8835680035158013,153.28214981480994,744.641770692644,0.09090909090909091,72.1468298490169,67.694706426604,53723.54312863284,0.24821392356421465,2984.6412849240464,30.36680225562534,2.4485359860746168,5.330051774792046,32.815338241699955,21.0,7.0,98.31313659651136,54.969013218298585,8.633112866646975,0
87.31764003336569,12.958052718998768,10.305784454868265,10.608238766684956,131.18478552420086,566.9712101788167,0.13333333333333333,15.476065828094182,75.59616135717556,8774.483771361589,0.1889904033929389,487.4713206311994,61.12234802335598,17.54055977062621,7.119563783076845,78.66290779398219,14.0,5.0,117.91958624297729,13.265199281223584,19.43707907849815,0
9.973887555785067,1.0,1.0,1.0,132.60534054194335,776.7995647471239,0.09523809523809523,24.174793910843917,73.9809109282975,18778.969387794976,0.2589331882490413,1043.2760770997209,6.981721289049546,2.1431540036287497,0.8908149040345512,9.124875292678297,20.0,37.0,40.74112368073646,91.86421686120688,1.5,0
21.037579285343554,3.073875362089118,1.6575193814394575,1.9936240442274882,144.3674363061903,734.4639676943183,0.1,35.26118939911972,73.44639676943183,25898.073071698305,0.24482132256477276,1438.7818373165726,14.726305499740487,4.670582203986017,1.5503096948874349,19.396887703726506,19.0,14.0,88.69187409705391,55.6755622091364,4.6108130431336765,0
115.20837302132648,10.247576194363436,7.9136751351897425,9.165508946028538,206.64143697570512,1183.6257136134734,0.1,30.20994287423166,118.36257136134735,35757.26519273472,0.39454190453782445,1986.5147329297065,80.64586111492854,9.22783292213325,6.87754437015111,89.87369403706178,19.0,33.0,98.52164142582339,108.11979554988173,15.371364291545154,0
174.01228323417558,15.408994837431562,13.169457910724342,11.618969193842444,297.44335599711724,1593.5682481826857,0.08333333333333333,97.47052767501131,132.7973540152238,155325.93803650976,0.5311894160608952,8629.218779806099,121.8085982639229,49.529541788067746,11.81598456194509,171.33814005199065,23.0,17.0,144.8807909405778,152.56256505653946,23.113492256147342,1
49.15416095360764,4.1308522985862215,2.411015945910723,2.335485919314828,209.800909282663,1058.3184730215216,0.11764705882352941,28.26324253262573,124.50805564959077,29911.511679765386,0.3527728243405072,1661.7506488758547,34.407912667525345,4.684186062812926,6.377821422207,39.09209873033827,16.0,16.0,149.74151890083334,60.05939038182967,6.196278447879332,0
40.940304087040055,4.263554412336695,3.7959101077882007,3.0886816841594866,472.05300641240444,2821.5929580566426,0.07142857142857142,128.71585186100882,201.54235414690302,363183.74120128446,0.9405309860188809,20176.87451118247,28.658212860928035,8.420943629321545,4.820908334064221,37.07915649024958,27.0,35.0,128.81073478304762,343.2422716293568,6.3953316185050415,1
7.210340371089698,1.0,1.0,1.0,142.78601276908884,707.3899376354732,0.08,48.293139437165365,56.59119501083786,34162.080894677616,0.23579664587849106,1897.8933830376454,5.047238259762788,0.7619095992987708,0.7548713540177644,5.809147859061559,24.0,6.0,114.61501476407571,28.17099800501313,1.5,0
30.90911983190214,3.2569294569182365,3.179124320138009,1.4243375785124466,363.9210792563358,2223.0208129744337,0.06666666666666667,48.87253626439189,148.2013875316289,108644.66529859096,0.7410069376581446,6035.814738810609,21.636383882331497,3.919403253604628,3.013916972731316,25.555787135936125,29.0,39.0,229.10028956146164,134.82078969487418,4.885394185377355,0
39.180728614259756,4.081475355120474,2.127310459879737,2.686064342241016,263.89908223260466,1353.6130806830622,0.25,28.071859692846935,338.40327017076555,37998.43647933722,0.4512043602276874,2111.024248852068,27.426510029981827,7.311697386311434,5.573201163954959,34.738207416293264,7.0,27.0,39.3242046898292,224.57487754277548,6.12221303268071,0
15.604445002502032,1.9691277433350316,1.2457944009137143,1.6873637951583695,186.8344535358259,925.6145603603367,0.2,31.226503558121017,185.12291207206735,28903.706362540674,0.3085381867867789,1605.7614645855929,10.923111501751421,2.4077401889742873,0.8937210993623105,13.330851690725709,9.0,21.0,34.1715472516787,152.6629062841472,2.9536916150025476,0
9.838157961770769,1.312065899125154,1.050672115320451,1.1250751375826276,308.81584291716894,1777.2004348740923,0.08333333333333333,66.6135541100214,148.1000362395077,118385.6373328389,0.5924001449580307,6576.979851824383,6.8867105732395375,0.8859890910701689,0.7679674105721339,7.772699664309706,23.0,30.0,129.2488709684156,179.56697194875335,1.9680988486877309,0
4.316490948888842,1.0,1.0,1.0,111.71031868343499,512.1876221071594,0.16666666666666666,32.71015037654379,85.36460368452657,16753.734140129567,0.17072920736905314,930.7630077849759,3.021543664222189,0.4002859059157452,0.36687490520559973,3.4218295701379344,11.0,12.0,34.39541779342239,77.3149008900126,1.5,0
2.4960869707196154,1.0,1.0,1.0,341.1466667651223,2006.844068058807,0.07692307692307693,94.06958436171973,154.37262061990822,188782.98736107475,0.668948022686269,10487.94374228193,1.7472608795037308,0.3857357879378503,0.32010463607788603,2.132996667441581,25.0,33.0,85.27739730124466,255.86926946387766,1.5,0
1.939712534522519,1.0,1.0,1.0,192.6593862844176,1051.8107451084063,0.14285714285714285,24.077077305704066,150.25867787262948,25324.528620945293,0.3506035817028021,1406.9182567191829,1.3577987741657633,0.46421344801150927,0.28950493166862923,1.8220122221772725,13.0,30.0,77.8302483649059,114.8291379195117,1.5,0
40.25889959768088,2.796479130005732,1.541581442005023,2.5095007103405673,198.45483815475532,932.825003519874,0.16666666666666666,51.18277948606354,155.470833919979,47744.576454244154,0.310941667839958,2652.476469680231,28.181229718376613,11.050712119812067,2.981857988857084,39.23194183818868,11.0,14.0,58.86543955640022,139.5893985983551,4.194718695008598,0
23.980456599679854,1.337264364284012,1.0122118138479885,1.1883877184968088,498.9632375032136,2858.0217341697326,0.08695652173913043,104.30496606669381,248.52362905823762,298105.86000044737,0.9526739113899109,16561.43666669152,16.7863196197759,1.7033777683949065,3.2956517380895978,18.489697388170804,22.0,30.0,205.0128785879856,293.950358915228,2.005896546426018,1
11.239413261295658,1.0,1.0,1.0,312.89221819293334,1737.9876269511544,0.2222222222222222,28.07169319481731,386.21947265581207,48788.25544016141,0.5793292089837181,2710.458635564523,7.86758928290696,1.6665349809873518,1.4955419099378908,9.534124263894311,8.0,38.0,39.19320954346452,273.6990086494688,1.5,0
13.494098513646643,1.0393798237521759,1.0,1.0,232.25623294627087,1244.324846406338,0.06666666666666667,47.80134728213243,82.95498976042254,59480.40411485547,0.4147749488021127,3304.4668952697484,9.44586895955265,1.012885803790467,0.9778598312420808,10.458754763343117,29.0,11.0,192.6964972645061,39.55973568176477,1.5590697356282637,0
25.856567997864335,3.791652085090522,3.664489292742804,2.764342236075103,186.58066497601502,887.1700720398029,0.10526315789473684,59.534607515602644,93.38632337261083,52817.32203847859,0.295723357346601,2934.295668804366,18.099597598505035,1.4000845508257205,2.325365401261598,19.499682149330756,18.0,8.0,127.04605746041237,59.534607515602644,5.687478127635783,0
16.48621067426926,1.7437610541592283,1.5933671734123902,1.1437240370370527,84.96843343704782,445.9081796084832,0.08695652173913043,26.581368740782004,38.774624313781146,11852.849746703941,0.14863605986949438,658.4916525946634,11.54034747198848,3.551618936005511,1.4997058567823471,15.091966407993992,22.0,15.0,46.30462435954672,38.6638090775011,2.6156415812388425,0
4.0202182170077005,1.0,1.0,1.0,169.1001472720707,939.2817928544906,0.14285714285714285,14.164696876034212,134.18311326492721,13304.641876961816,0.31309393095149685,739.1467709423231,2.8141527519053904,0.806505466205435,0.594276966036777,3.620658218110825,13.0,33.0,95.0078866897379,74.0922605823328,1.5,0
60.07538944986296,6.490951191765542,5.563805259649747,3.7183972482884644,203.38962350855184,1175.8685755012896,0.07692307692307693,49.07601255608399,90.45142888471459,57706.94097560588,0.3919561918337632,3205.941165311438,42.05277261490407,5.452128660043354,4.0904846148595,47.50490127494743,25.0,29.0,85.60719337395028,117.78243013460157,9.736426787648313,0
28.932091304233897,1.8493297324698788,1.3515975625924093,1.3035403427379213,200.6559665863971,1003.2798329319855,0.2857142857142857,16.445145155522685,286.6513808377101,16499.08248417505,0.3344266109773285,916.6156935652806,20.252463912963727,3.1377781239992277,3.758735703862681,23.390242036962952,6.0,25.0,58.13137523853384,142.52459134786326,2.7739945987048182,0
27.634864326062655,2.6088520927070395,2.5057952882207797,1.8432034890654894,201.78976433433633,1066.5400681563915,0.08,100.1972164845909,85.32320545251132,106864.34609855629,0.3555133560521305,5936.90811658646,19.344405028243855,1.5455333551636286,2.305280247796386,20.889938383407483,24.0,14.0,76.54324372859769,125.24652060573862,3.9132781390605595,0
54.87595333161074,6.180318206276058,5.236569485662817,3.2377053689683684,202.64845006220364,1022.2386497908852,0.1,68.96021720922231,102.22386497908853,70493.79932924158,0.34074621659696175,3916.3221849578654,38.413167332127514,14.19842864009176,6.754518365207614,52.61159597221928,19.0,13.0,101.02286680650761,101.62558325569603,9.270477309414087,0
7.5657052836919565,1.0,1.0,1.0,251.87703153971643,1340.4714506080472,0.16666666666666666,42.172911521323336,223.41190843467453,56531.58388335312,0.4468238168693491,3140.6435490751737,5.295993698584369,2.221840712306945,0.6960532116254439,7.517834410891314,11.0,28.0,29.51077079092066,222.36626074879575,1.5,0
86.18341219946964,7.771837408953499,7.23437950498147,3.1119542089596006,370.35382458408077,2150.7761061012197,0.11764705882352941,42.150784069559904,253.03248307073173,90656.89923024138,0.7169253687004066,5036.494401680076,60.32838853962875,7.227761883954998,9.293672396399522,67.55615042358374,16.0,39.0,159.59990423628125,210.75392034779952,11.65775611343025,0
16.9785125625813,2.5363323637525363,1.6157345028931152,1.5223464232932549,258.1424386664517,1471.5254103120421,0.15384615384615385,27.889757651197865,226.3885246633911,41040.48707118235,0.49050847010401405,2280.0270595101306,11.88495879380691,1.8314518343391417,2.2625765734461463,13.71641062814605,12.0,39.0,72.21072099179929,185.93171767465242,3.8044985456288045,0
58.34179059627735,8.053003481024307,7.27617413964815,5.754115685195907,237.80134491793672,1282.3003353612116,0.1,45.1468179004459,128.23003353612117,57891.779734233336,0.4274334451204039,3216.2099852351853,40.83925341739414,15.583231179295097,7.60873542951655,56.42248459668924,19.0,22.0,128.49852263264665,109.30282228529008,12.079505221536461,0
48.4890907758281,5.447293348329924,3.255413093069373,3.9126899474892216,374.1993570897366,2042.9158017694567,0.25,33.71758811475531,510.7289504423642,68882.19355718765,0.6809719339231523,3826.7885309548697,33.94236354307967,13.655301338695384,6.625661778485254,47.59766488177506,7.0,36.0,17.756282733751938,356.44307435598466,8.170940022494886,0
5.774419930321403,1.0,1.0,1.0,208.97876661387767,1160.7911272707877,0.10526315789473684,20.167590685778094,122.18853971271449,23410.360326480193,0.38693037575692923,1300.575573693344,4.042093951224982,0.8944971771631338,0.3231465436823356,4.936591128388116,18.0,28.0,143.9943077374816,64.98445887639608,1.5,0
36.725836011430005,4.115719300652813,2.7484988623960316,1.9145211982034753,318.5429428025073,1788.5261967266654,0.09090909090909091,90.47955118591834,162.59329061151504,161825.04756408618,0.5961753989088885,8990.28042022701,25.708085208001002,2.301079954333295,4.377905312827211,28.0091651623343,21.0,27.0,77.2641396400584,241.2788031624489,6.17357895097922,0
29.711364182056485,2.0836939440797977,2.0613207683450487,1.0,312.13399219305495,1714.1940314951714,0.2222222222222222,25.80092082906479,380.93200699892697,44227.78449226231,0.5713980104983905,2457.0991384590175,20.797954927439537,1.7781644882644143,1.9014898021699276,22.576119415703953,8.0,36.0,73.47547452420568,238.6585176688493,3.1255409161196965,0
20.829577857672117,1.8645341316665038,1.730788510193691,1.2707997065428838,168.24735038110083,889.2549190219645,0.08695652173913043,57.03355942464373,77.32651469756213,50717.373267695955,0.29641830634065486,2817.6318482053307,14.58070450037048,4.03026224830484,1.9076114166041278,18.61096674867532,22.0,16.0,80.10457672483327,88.14277365626758,2.7968011974997555,0
17.93499621523648,1.0,1.0,1.0,174.94106300017057,858.4166568212944,0.15384615384615385,44.21168060548619,132.06410104942992,37952.04305781231,0.28613888560709816,2108.4468365451285,12.554497350665535,2.658392883507847,1.8806429255346657,15.212890234173383,12.0,17.0,42.30602118371199,132.63504181645857,1.5,0
18.118401881473847,1.7675335161065675,1.526315355186836,1.0,177.4596700900139,917.4531851460673,0.2222222222222222,22.73149876396226,203.87848558801494,20855.08594414107,0.3058177283820224,1158.6158857856149,12.682881317031692,1.0357041435066345,1.635619677891771,13.718585460538327,8.0,27.0,18.339178742278072,159.12049134773582,2.6513002741598513,0
53.26222260678686,5.555380757510431,4.338954571927295,4.017004091655162,295.2934046002252,1526.6447552037246,0.2857142857142857,26.06341912349452,436.18421577249273,39789.58210755936,0.5088815850679081,2210.5323393088534,37.2835558247508,10.429440819162437,5.4306784049098775,47.712996643913236,6.0,29.0,34.65921336527997,260.6341912349452,8.333071136265646,0
40.18495277803671,2.924458877953615,2.8470932938030677,1.6760167267188772,424.206272232522,2394.159195280781,0.18181818181818182,44.87737269643908,435.30167186923296,107443.57450122229,0.7980530650935937,5969.087472290127,28.129466944625694,2.1227956136773107,6.01378390501621,30.252262558303006,10.0,39.0,65.18729066100931,359.01898157151265,4.386688316930423,0
20.83375734274292,3.0501221744621976,2.281886000449822,2.1370874849471226,248.37548911067717,1473.0497870041372,0.07407407407407407,67.86300564070109,109.11479903734349,99965.5860044953,0.49101659566804573,5553.643666916406,14.583630139920043,5.1426669457777185,1.323396337380262,19.726297085697762,26.0,34.0,65.6673970010973,182.70809210957987,4.575183261693296,0
3.35240039220312,1.0,1.0,1.0,203.36616300532984,1051.3878105686474,0.13333333333333333,28.161340434019117,140.18504140915297,29608.490061601682,0.35046260352288244,1644.9161145334267,2.3466802745421838,0.42444139836382905,0.3940599307403362,2.7711216729060126,14.0,21.0,114.85909306984118,88.50706993548866,1.5,0
36.35501275327523,4.443103291132851,2.583743066612278,1.785403551105216,206.74174851379934,1042.8868604288937,0.2222222222222222,25.87700209438809,231.75263565086524,26986.7854715283,0.3476289534762979,1499.2658595293499,25.44850892729266,2.1836456908692683,3.2574126559895977,27.63215461816193,8.0,24.0,45.01048542387377,161.73126308992556,6.664654936699277,0
47.86269270486034,4.9460666657908146,4.417346117447779,1.5406350757893157,430.74147220320896,2501.468608733644,0.07407407407407407,116.85626167933134,185.29397101730694,292312.27032481163,0.8338228695778813,16239.570573600646,33.50388489340224,9.433165024027705,3.029755348426692,42.937049917429945,26.0,29.0,161.07317602013666,269.6682961830723,7.419099998686222,1
317.50453526704,43.497142136411554,37.72167712056428,33.382384204505506,217.39197877430678,1220.5928832557847,0.08695652173913043,39.036855127591295,106.13851158745953,47648.10755342502,0.4068642944185949,2647.11708630139,222.253174686928,47.44187806022999,20.915190991847425,269.695052747158,22.0,26.0,121.57424346112815,95.81773531317864,65.24571320461733,1
73.0043972566009,4.604039423929454,3.1868125870402477,3.0654544164213893,202.0211271566754,1027.7749775570958,0.11764705882352941,52.7659801620594,120.91470324201127,54231.55407683876,0.3425916591856986,3012.864115379931,51.10307807962062,21.42314791917192,10.580330958166297,72.52622599879254,16.0,17.0,83.29767179204173,118.72345536463365,6.906059135894182,0
2.056464681587918,1.0,1.0,1.0,201.06981639981825,986.6275911529997,0.2857142857142857,20.275885062127973,281.8935974722856,20004.74763734241,0.3288758637176666,1111.374868741245,1.4395252771115425,0.38260456638095763,0.2837101752653569,1.8221298434925002,6.0,23.0,38.862735902794455,162.20708049702378,1.5,0
22.06770613149681,1.3788362107463046,1.267838053461641,1.1070579210627935,171.22537441339577,848.2841181634566,0.13333333333333333,51.81583929906422,113.10454908846087,43954.55354670607,0.2827613727211522,2441.9196414836706,15.447394292047765,2.6218596473244777,3.105018849712387,18.069253939372242,14.0,16.0,45.386907544239804,125.83846686915597,2.068254316119457,0
176.55810595384247,22.85033832849906,11.555621556726923,17.861802383284786,97.85185441511315,489.2592720755658,0.2222222222222222,11.7014090105693,108.72428268345905,5725.022854769602,0.16308642402518858,318.05682526497793,123.59067416768973,40.14220085514688,26.33422018681605,163.7328750228366,8.0,23.0,27.643400351697352,70.2084540634158,34.27550749274859,0
42.44710142298465,3.2929084650227516,2.8050637130989493,2.886405791126525,283.7227249052538,1455.294154377867,0.10526315789473684,65.44884466551565,153.18885835556495,95247.32105250997,0.485098051459289,5291.517836250554,29.712970996089254,5.003367213014151,3.0065935199152487,34.716338209103405,18.0,16.0,160.0971294259465,123.62559547930734,4.939362697534127,0
29.796251364103604,4.103213710315743,4.0421929927375135,2.550397811125819,311.91785609060787,1586.8705023834384,0.09523809523809523,86.09955867801904,151.13052403651793,136628.8499343804,0.5289568341278128,7590.491663021134,20.85737595487252,8.225577669476229,2.548888552284181,29.082953624348747,20.0,13.0,191.37847394138123,120.53938214922667,6.1548205654736154,0
59.16170104339706,8.54319866489793,6.14111316960556,5.066948741518524,132.55512965510374,656.7041342601688,0.1,29.934589917960192,65.67041342601688,19658.168956507223,0.21890137808672291,1092.1204975837345,41.41319073037794,8.500382350557368,6.917298670266568,49.91357308093531,19.0,11.0,94.74301607452244,37.8121135805813,12.814797997346897,0
9.5176328341668,1.0,1.0,1.0,174.80257980229385,959.9900891336425,0.15384615384615385,22.692925669184124,147.69078294363732,21784.983735863192,0.31999669637788086,1210.2768742146218,6.66234298391676,1.7842434135970697,0.9363471355714389,8.44658639751383,12.0,32.0,49.99148862178116,124.81109118051268,1.5,0
35.64853300033708,3.4317973075793144,2.925385871018452,1.3460010964928733,304.6168277684144,1586.8871586453806,0.10526315789473684,83.31200220410342,167.040753541619,132206.74645872737,0.5289623862151269,7344.819247707076,24.953973100235956,2.233140890168728,3.2739239587801694,27.187113990404683,18.0,18.0,128.73593422641827,175.8808935419961,5.147695961368972,0
14.871376917754072,2.2024321511093676,2.001050721330377,1.4174067931270915,262.96012771584594,1571.7862920769,0.07142857142857142,45.252580034496425,112.27044943406429,71127.3849793343,0.5239287640256334,3951.521387740794,10.40996384242785,2.3278212314496023,1.275683441315912,12.737785073877452,27.0,35.0,142.28658095718882,120.67354675865714,3.3036482266640514,0
