test_index,loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount
111,-0.030472167725334315,-0.007611539731251469,-0.010390576940167193,0.02772383798341707,-0.005651352437809578,0.004242193848455145,-0.0027254386809784136,-0.008244431028888357,0.010699257691181288,-0.0028840766765648594,-0.005095434407478478,-0.006966350887427098,-0.004176264237893576,-0.003599454414480192,0.01724801581034228,-0.0011443170097027177,0.0007705063599439655,0.0034231509609276146,-0.0033596129002532392,-0.00018714407686047706,-0.005338769761907542
115,-0.03000456778141057,-0.026113051976657004,-0.016605948910748795,-0.07183466113865024,-0.0036509664619342173,-0.008403597056510535,0.0021605213373732113,-0.0033275123700940413,0.00022910469193533346,0.0006460070290788167,-0.0017983677959338706,0.004714278254317606,-0.016992321335045517,-0.002711352131971125,0.00036944879962334196,-0.01093075680253662,-0.01260222158791464,-0.0013857013477684176,-0.010467211810658341,-0.0002948462709645128,-0.007859852854600717
123,-0.04080693945660329,-0.015798081019678136,-0.014756456595681583,-0.0786802801773078,-0.0021396234759561137,-0.006239794183204026,0.0028205744418727365,-0.00037807695138042163,0.0011357317100194565,0.0003427987558023915,-0.002741156964688116,0.0005555283568298818,-0.013627698323977313,-0.001935377941632055,-0.02471220707834874,-0.0048291602474097315,-0.007658136707540279,-0.005243440604378407,-0.008506662857277832,0.0051296689155356035,0.0038387531416674394
124,0.08990278456406486,0.029514483199378105,0.05601921818247803,0.028629878669592868,0.004067126830646259,0.015619582432083803,0.006095152482808714,-0.0033846364596169564,0.030807046896126452,0.0009887653505980154,0.019288357576233466,0.0037863049314765364,0.016787690036399426,0.016808308945218755,0.041156130357960306,0.012730274462844022,0.01881761029654541,0.04736166512160168,0.011737133008110306,-0.0008613840983173304,0.029056913033211344
135,-0.03322080110154729,0.006309078034369122,-0.014262348346818499,-0.029899618192414438,-0.005068022096009486,-0.004011901031402658,0.00759267767515098,0.006387179324942167,0.01041194731163415,0.0022413004702468695,-0.007952604155093468,-0.000619421406746028,-0.009104847303407836,-0.0041850376985760815,-0.024657961942026532,-0.0025976110529529707,0.002836139465698295,0.004528832127059843,-0.0031126863149171413,0.0033318934602613124,0.02863743444508259
162,0.025160796072789822,-0.004466201669171142,0.04217880287848175,0.018488942441400126,-0.00040580782089136844,-0.002389640722656452,-0.024323882346212997,-0.027079190558768004,-0.003711402353872586,-0.015400618572220992,0.0016141872160048364,-0.018232909593204737,-0.0058513798992756,-0.006260933149406753,0.014675476544732361,-0.001246140748257858,0.004483423769932813,-0.00177783279520213,0.00957991382304911,-0.007888462147836037,0.0026205825913922353
168,-0.012160480722882595,0.019224739146510784,-0.013735237439306047,0.007449223306788326,-0.003711781931546341,-0.0036918135451193736,-0.0006059689341509511,0.0025167649153632963,0.0006506893170808326,0.00494918715043525,0.000575833804452941,0.00019816385645810898,-0.008990330077046735,-0.0020994262420839503,0.013982899584889595,-0.0011651245880943861,-0.0009877955708302011,0.0022126897071544247,-0.014967380787617515,0.013649784638107008,-0.0073554569268441125
173,-0.02739994466935599,0.01816500613219631,-0.009177735590682232,0.008296317105394736,-0.0009625869372086981,-0.0011735444307225862,0.008108845098001326,0.009836207093684948,0.008888438755576829,0.005761132277162346,0.002311233874302161,0.01070928976539335,-0.001699059042948079,-0.0024310621216920934,0.009895275468261673,-0.0011484408745309337,-0.003910253150856988,0.0034158400631613974,-0.0017612807957874566,0.007395747718058487,-0.006629414697833909
185,-0.009910693183735475,-0.024849966152820285,-0.016734616780000808,-0.08883199946986224,-0.013195131816351876,-0.0031035810200094717,-0.0028520858341585156,-0.0103625659900689,-0.0006175383881512175,-0.003311627863700437,-0.0011278848978116685,-0.004274768979203145,-0.010947700581398863,0.0012629421266160533,0.001868738011626192,-0.009834528939616121,-0.008773677444499412,-0.0008332136796087753,-0.006470713891829405,0.0005161567096956788,7.182069210102781e-05
188,-0.054608600972640885,0.00992648231931156,-0.014587136157689428,0.0030443092107768164,-0.00036062706963519987,0.0015763283000936213,-0.0002669484591831406,0.005454606589137256,0.005311014368531914,0.006325676788763985,-0.001417296058980355,0.004128365570302321,0.002728740244836274,-0.0013007635290773578,-0.032082348855143154,-0.001423383089793333,-0.00225361201697325,-0.0010439905380019354,-0.0107162398636504,0.011513532072789871,-0.008440893754636249
196,-0.04692439038504375,-0.014179541040042239,-0.015592220542639552,-0.07542690357539045,-0.008741479623432724,-0.01814786701857429,0.012443185316080303,0.011663049145637957,-0.0032031961680374366,-0.0032612730461318053,-0.007404834355774028,-0.0041762415163032075,-0.007468766778039822,-0.0002733882847115865,-0.02836073479979575,-0.004731160049369123,-0.022236920613179337,-0.013818350743928249,-0.01690053165384242,-0.00036221334836000096,0.016111698978765503
203,0.004355709391968503,0.0005114439797216619,-0.007879679879047218,0.03163863148244246,0.005617116039082362,-0.0010988422277466725,0.012131175740789786,0.012192025011827923,0.007738721446454804,0.008075796793554559,0.0029437073392648474,0.007432436319467684,-0.004135235842641123,0.004205153260315342,0.020344883095924332,-0.0004919277733029049,0.006357510734384846,-0.0016036376561490329,-0.0008388570122724559,0.004597163549218522,-0.0019364365146100227
210,0.10144565453307224,0.02154602368899475,0.039710621503035386,0.03165783635901875,0.003072383107341636,0.011851779758997906,0.009545976237161255,0.007362257596341522,0.05338068469046107,0.000558138901937042,0.01779501845805953,0.005385822042885308,0.015100910686830815,0.01038074747565247,0.04702682218888612,-0.0024441232649269297,0.019513986405627008,0.05148820005348824,0.01593697634783652,-0.001834538327801738,0.026418599197354523
212,-0.050742206605347916,0.01219156483670389,-0.015155825518794472,0.00959997247085397,-0.0029144501895609666,-0.008670579777563319,0.0004138187278783789,0.005994276751914072,-0.0019466269862870433,0.004725783767460143,-0.0018176172342498375,0.0020278925625837017,0.004272170711054457,-0.0017600988363062698,-0.026915570848927643,-0.002088650977605084,-0.010961357477839613,-0.007244253037250133,-0.007257515728963284,0.005808691817474027,-0.00934073423308007
220,-0.046833249534852545,0.013522392453954524,-0.014421366093594089,0.008618523548586552,0.0015104193728734572,-0.006271134525721038,-0.00016571724209825335,0.006371875323321206,-0.0019269833268675996,0.0075016736495626905,0.0034427150000328768,0.0013269784981548582,0.004178109191736609,-0.0011938812644228846,-0.029673186471730163,-0.00179367260241861,-0.00399291091429319,-0.004771122805842083,-0.003941260275672249,0.004332854064332423,-0.008813406268439508
233,0.0226698742721004,0.003194039132455373,-0.016919027981467705,-0.005770377867767422,-0.004777027483928009,0.0019917931210207485,0.007084698621640655,-0.000606782173350382,0.01021260291230675,-0.004518632024703209,0.005469315493671161,-0.001487217918877377,0.003111612611018586,0.0009841707164142122,0.01721780446910657,-0.0008655390443436772,0.011527856198617315,0.005554949636774041,0.009416286693826095,-0.009064153188776913,-0.005724157034876498
237,0.09337918019053176,0.02937855891095069,0.05547819030630336,0.026720706788649694,0.002671910617285391,0.013443390860882403,0.007147724874592711,-0.002783459375498012,0.02789617783314668,0.0013894004983271203,0.017331439075118738,-0.0009629603781857554,0.018631123882124002,0.018715649486027247,0.032659735348792934,-0.0010090657513251245,0.024670704216087243,0.021891754462766075,0.011947863055446959,-0.0056406811724264115,0.026639917870046475
239,0.05529380681752201,-0.01073363958749951,-0.021896671944116406,0.034885091000206786,0.00043154549558522604,0.0026111504354381053,-0.005455843542845287,-0.007634475487270151,0.006222785102389139,-0.0024541863035867097,0.008087333609325356,-0.0009154581422089336,-0.007718356040796266,-0.0027800450217361572,0.010062406394899312,-0.0015696792331050347,0.004194034585681834,0.006101555215120697,0.008066773779349461,-0.0008173599978627522,-0.005310127716837769
240,-0.02737067520517172,-0.03400701211012546,-0.01494479152542567,-0.0695023945237773,0.0008318980445500301,-0.005124035988176274,0.00785900537288512,0.001337574296657067,-0.00014884043970312178,0.0006857560047134826,-0.001518594954690684,0.0038411635639943142,-0.01413706761113815,0.00207088163393081,0.0018640911993665554,-0.009917165225056692,-0.01222794207155971,0.001210416430247392,-0.0088771895429835,0.0005762429673478664,-0.008317123800074456
247,-0.021534228784218498,0.00607008343467669,-0.006026911242082633,0.009718540464250509,-0.004765953247358254,-0.0029172586513004717,-0.0042702690343844555,-0.007335438787001181,0.0019866835604096878,-0.003234354581097136,-0.009110035896128466,-0.0038827016956634,-0.003743875170971762,-0.0016503130552592894,0.011844864864800115,-0.0019802431274888476,0.0033597232580800094,-0.0016177506830103994,-0.0026709638328773623,-0.001878677775328015,-0.003426796731138211
251,0.029731545645685458,0.004250036511144799,-0.01838298497388223,-0.04518789435769833,0.00224557530461027,0.002814828061062542,-0.011130436291006162,-0.011427618447897884,0.008063679981776204,-0.012323979236781498,0.008304628457643161,-0.012209056177366052,0.006542553711884125,-0.0036870821458626322,0.010087100635854824,-0.0017980562656862275,-0.0001429708838810484,0.009758615558373549,-0.005275128717034078,-0.004903443121098974,-0.005001155804529276
254,0.005774098802742742,-0.01588856550371247,0.003523390447028305,0.028450203650221228,-0.003791575148015056,-0.002610334853837344,-0.001880606843369037,-0.001283647230639815,0.01150365935833463,0.00038063432952384346,-0.0071332019928354385,0.0005312532114430723,-0.0031970304578885587,0.004885974470359429,0.0013803157694547963,-0.0007151494050026486,0.0013973917063884755,0.0052920202498489746,-0.006707667303391531,0.0014948577256313912,-0.012039710761253559
259,0.04388961719710607,-0.03356681579587985,-0.04551275257905161,-0.0007067140883077627,0.006879942907713143,0.0009719341110647406,0.005476915907401576,0.017160605023935887,-0.009275917318095423,0.007810686952287256,-0.006021701047069996,0.005022283368857075,0.008152617449214574,-0.00278055321419572,-0.015534070311028074,-0.0011960354753489356,-0.0033610217714343093,-0.013386297846047342,0.00910506425909091,-0.0016379392777288615,0.000952744216025394
261,-0.017556608974103653,0.02379830176327715,-0.00824229594808571,-0.03376540064702425,0.015431134024271955,0.0024590011315657988,0.040807734639352305,0.04147443209649595,0.005019831194978366,0.009262793554927953,-0.0137667817953934,0.0105568301189399,0.04761376408392749,0.0068372080604686405,0.02001411209499253,-0.0017146481124490265,-0.010634408719362796,-0.004047578265018501,0.02735058443047123,0.0038987404608681686,0.03281881857671522
270,-0.037024318655203385,-0.03033186100486745,-0.013610322996992181,-0.08371975823283292,-0.016773232269618746,-0.004721088807391709,-0.0006544421919073784,-0.007971250815998018,-4.7962363878184534e-05,-0.004970298932377091,-0.006574969245821762,-0.0073477191467361536,-0.01362812112881727,-0.0031077726399053062,-0.0015057074060416654,-0.009660386712383798,-0.007686823092410009,0.0019823347374784816,-0.013505327555076007,-0.000779838097878951,-0.010296987923558732
275,-0.014895635238012232,0.018969001544994625,-0.011912417498668901,0.0027970162085728134,-0.0032404166021862578,-0.001345529524749054,-0.0037014041391819318,-0.004352476779505992,0.0003032629753758442,-0.002857973539655063,-0.012320806554915862,-0.002612538727379388,-0.0022429085042361407,-0.002167005367010688,0.010347277894078957,-0.0018621641388358512,0.000590206014553587,-0.0017020088533672606,-0.0033926786272792243,-0.00391041651789692,-0.0024061930614448102
289,0.09979871973491186,0.03016528990825293,0.03897313050297413,0.0390120793876585,0.003230864506269313,0.01178750869738053,0.008203404842848556,0.0012054733354793256,0.027640630475492856,-9.720027449404256e-05,0.015917224804394437,0.0006956978679434656,0.01803274172954943,0.021735607271306207,0.04425172540523903,0.007205635803023825,0.018606993707345795,0.04540929992061621,0.015526956845428258,-0.0034015978026275206,0.03426607342629552
297,0.007893964971636365,-0.02422299961693284,0.04703895357328292,0.037262603276898,0.009045820392036602,0.0006333367846841042,0.007837324534058894,0.013336625937904785,-0.009935930021821946,0.006206381513136989,-0.0033887652365496026,0.005100950252888481,0.014178486901684266,-0.001855564623394912,-0.014061915616187264,-0.0011676850861715594,-0.001619962374323336,-0.008804239792033854,0.01081330185999235,0.0013621895231373316,-0.0119671277648024
298,-0.05241599897706095,-0.015224699203208729,-0.03724879314659006,-0.0031373346976624815,-0.0011926458685694286,-0.00623669015760413,0.003754164005341636,0.003023803133598051,-0.01492920335443472,-0.00038310702625551587,-0.006743120318080287,-0.000894908955625624,-0.007614088008924114,-0.0027718779166525567,-0.0013296504660397091,-0.0021406651538268305,-0.0011442812843242222,-0.006313720355606165,-0.011231417086048339,-1.2730232015201182e-06,-0.019989558517980868
303,-0.050906945110733945,0.008922803815566453,-0.015831285894176973,0.0013226741143731147,-0.005402005427035306,-0.006030464685765651,-0.007654492500965944,-0.006071950842186311,-0.019617311024385062,-0.0017931479316047217,-0.006396513482095543,-0.001124813076488067,0.0022365498354776038,-0.00206425841903922,0.00414196883457663,-0.0025886113851242955,-0.0014566873062449304,-0.015967455177575404,-0.012128752909312084,0.0039863049598997695,-0.01300524893209854
305,0.05143109724535094,-0.0043217395233085655,0.04821298786270915,0.047552845637323454,-0.004725405444567059,-0.004424432755237433,-0.0008624178748428335,-0.004708401760404684,0.004505222626307557,-0.005941588901062289,-0.0033708520109280472,-0.001910775496902488,-0.015312313644058691,0.003549176552277231,0.02148962651305851,-0.0012655208887417757,-0.006036172636876245,-0.0010867203361021893,-0.007411468505864889,0.008382671722891644,0.00222479117347973
316,0.005915337249447816,0.013807987782507213,-0.01704010579818032,-0.042848488857241594,-0.002175705817284097,-0.0028822160413051277,-0.002014893586984954,-0.005463599715704958,0.00334189599645498,-0.0028275949079272777,-0.004684848153638086,-0.0034117469624942486,-0.003289979186482128,-0.002046244209801671,0.01726206895549808,-0.0016737403283639196,0.00211981361255539,0.002644441874684844,-0.0044238556952205955,0.001790683722945232,-0.0008879063962933742
322,0.05125457990253039,-0.018019017725250705,0.04335804220117268,-0.044391564186285565,0.008069107267741061,0.003135771573223565,-0.0015105985549820388,0.020141534154900567,-0.015589685124412255,0.009061151484231686,-0.00727214379352688,0.007692516867656422,0.010009968898982037,-0.0012344023655478508,-0.014782176190452674,-0.0015257050717292487,0.003524505227659631,-0.013512989294583803,0.011879985921619039,1.7397035869066712e-05,-0.010037949273071263
324,-0.019522980075267923,-0.0316540143750953,-0.014878745693572455,-0.09334343409207406,-0.016238733150597113,-0.005385452865971558,-0.005363895066481063,-0.008162384492300702,-0.001412258752728519,-0.005530896026125447,-0.0032561429016749344,-0.0035404998446472292,-0.010615309710611314,0.0005165340931222317,0.004415731553249316,-0.009939651474999209,-0.008180365480367869,0.001889875573831432,-0.009142210104655532,-0.0032316384344437663,-0.00939632556911647
331,-0.05055582657834748,-0.01942301962819897,0.025225673842015225,-0.04791414576846677,0.004645153376233395,-0.004964388764265664,-0.005960174767602098,0.01812158024091673,-0.022138051974571624,0.006246026814002903,-0.01347109260941238,0.0016569304123390794,0.008266963174479258,-0.0025177830254474996,-0.022252529038955516,-0.0012992010734632232,-0.0023388977155164524,-0.020833996822688904,0.00717452942434619,-0.0026037156118604798,-0.018261436573995413
332,-0.02766844454526705,0.012462119228282234,-0.016123856976067826,0.00694822840019242,-0.0035372258451735663,-0.004095964035220163,0.004792186774022866,0.009492319123101538,-0.006859504196617791,-0.0008779164257953199,-0.002402499584019324,0.0009637251431189498,0.001957011663196795,0.005336180537319137,-0.022541659357794116,-0.0017248188464236592,-0.00380340791085473,-0.0035835811406235507,-0.010638216281724481,0.00821057725803371,-0.00965410873200483
339,-0.0448502484563943,-0.010166559788083306,0.035006878074009366,0.027463976582712348,-0.0021231403781789026,0.0004827739418357169,-0.0016245663677406695,-0.008748955508054622,-0.0041975031843645635,-0.0018753913325767258,-0.00047222676652154406,0.000665200386503102,-0.00833804180573452,-0.0014343349906667413,0.017718481809810668,-0.0007966333445210694,0.002860961015919088,-0.0019899789625688414,-0.0032589282168157753,0.0016954934879163375,-0.002100622376561887
342,0.04175473780622383,-0.002117960909023395,-0.02568315996330739,0.03397386844238412,0.0021958707031615177,0.00597133671364503,-0.00011244250935959598,-0.006794275110744934,0.0064265584935083095,-0.0034827475906561746,0.009846452541579538,-0.00018724814102455412,-0.00409722656845048,0.004822751051763135,0.007973521364535828,0.007405520296427995,0.005636977820514631,0.011091739881932483,0.011126416875363247,-1.5169819701839061e-05,0.008191090768415848
344,-0.04987423968475497,0.009824966947508926,-0.017238286035025113,0.011780201167639177,-0.002964217581323396,-0.007943046558760897,0.0032259654038318784,0.004833548538239824,-0.009124403503746095,0.004653899650809308,0.0033271801060152486,0.0015293960169901766,0.0029617322323622374,-0.0018347337704420852,-0.030694146643823216,-0.0020046664854248774,-0.009121029753860341,-0.01576610399595495,-0.00900982584412489,0.003978980880473273,-0.009604676850975125
350,0.06108405638520338,0.006181533128324475,0.03440090548097771,0.035397491767967325,0.0033083249579229346,0.007491175216338491,0.0037718335912839507,0.002303971356422494,0.007639103618830916,0.0007251866457900747,0.013192745159965966,0.006681403153822032,0.006021685560197767,0.005812994673991625,0.02099179010611948,-0.0010836431330494634,0.011632393762950244,0.009707166956318361,0.012655700596424282,0.003721288080567717,0.008457722207045321
351,0.033660261821214024,-0.0004959362634895114,0.039225894601531766,0.01438518607730316,-0.005570283400061839,0.005814188466195845,0.002420973967923885,-0.007883845715472546,0.0082236149041006,-0.0005563113298484268,0.006564670512365467,-0.0031217094856299354,-0.013585742179128033,0.0006838246975766538,-0.002239744948867042,-0.0005333840744515327,0.011292497826910051,0.005918673505422589,-0.005513711170746376,0.0017638169925135116,0.0015816117896798687
352,0.0015220112713467415,-0.03093113547878602,-0.033201901509093544,0.00781779261181839,0.009696269282030698,-0.001864596878475595,0.002378326579012651,0.017121047493445757,-0.009922654178357675,0.00597868338613182,-0.007507021844366477,0.003280842253282117,0.009696192050881507,-0.003460692463453938,-0.01984480497600913,-0.0009475132722059243,-0.006564313434560631,-0.01430692242650764,0.007820246923061235,-0.00029553137545484275,0.019014066688986874
354,-0.025697412106337084,0.015094413274179317,-0.012805804143237082,0.012093623729931266,-0.001929284719495854,0.001209904312868275,0.006455082064136377,0.005605421630957039,0.003096066883276478,0.0069614223240790805,-0.0018890385900306229,0.005302049052999109,-0.0033244563454167065,-0.0023378309920190077,0.01740915002749148,-0.0012481031051879655,-0.003723101848957526,-0.0037918990477518832,0.001394245977013213,0.00136526498535261,-0.011770384752802556
365,-0.06222032481960156,-0.018650034682185037,-0.028538217889972656,0.009290116352775612,-0.0026209280367409347,-0.009072467617373547,0.00016871870442514592,0.0011574402739114476,-0.007561696162550931,-0.00024065779448392277,-0.0036031333693870237,-0.005918550911669058,-0.0008516268498860313,-0.0019180287367586858,-0.01349958980710852,-0.001638124133405654,-0.004610443566960498,-0.008532190370053172,-0.008200462554611505,-0.0008479450775342912,-0.02171926805837984
366,0.05922972091925999,0.005324966285844539,-0.00516364605271292,0.02248189408241501,0.007349193304039261,0.008305812893622715,0.008812250441847311,0.0025352081629083046,0.017546092049865365,0.006127897467153218,0.013330920097363901,0.010700793526736163,0.002528057725172914,0.012599131399624923,0.030375001701015095,-0.00036721951842537236,0.015661973270327964,0.01704715895970935,0.01257986978342828,0.0032990594377395157,0.007009450464381644
371,-0.030778028843541277,-0.008678978554242179,-0.017513629122134944,-0.08518330079729537,-0.0031260527501115122,-0.001162451112568874,-0.004642691403203117,-0.01344411629466606,-0.027917928262243947,-0.0012424519391237255,-0.001450279655310851,-0.0036173788840511635,-0.0046914648389915214,-0.001415786384984017,-0.027184579180741082,-0.003572062683748527,-0.012715997217122209,-0.020835260976755306,-0.008031122405834595,0.003554756367361733,0.02187496050167624
374,0.02241706702611509,-0.007013167394459288,-0.021103528629963647,0.0040619354759166984,0.0012296366647822764,0.004825134171171896,0.001517703606879195,-0.01147045487635296,0.01285571021010071,-0.0030476464377599656,0.008980212641050684,-0.007367107985243422,-0.005843736783738507,-0.0034053001057424126,0.010626977741140423,-0.0010729958164699838,0.0041827581736970385,0.0033699260300880953,0.005304527954766342,-0.0021455064869309124,0.00048066846509073005
382,-0.04756428334873476,-0.0024871711367367767,-0.015474697760337221,-0.0417276635427038,-0.005931032185440586,-0.0062221456336874325,-0.013630498856200575,-0.013868736137584391,-0.015010092647835337,-0.001955888273529922,-0.004405498457773546,-0.0036029207802744166,-0.009046588840168396,-0.0016454497671105628,-0.033474649846261285,-0.0018393793704808558,-0.008984950991456913,-0.01721684859005791,-0.009469585865899148,0.0025866719895850567,-0.0012799234022588734
