test_index,loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount
196,-0.34682074,-0.028660418,-0.11197682,-0.40329593,-0.006742361,0.000927495,-0.009589257,0.08067261,-0.0120242415,-1.3785313e-05,0.0007039198,0.0006649533,0.0015654087,-0.00013458732,-0.02835504,-0.00029728722,-0.0025598602,-0.0060662515,-0.042523988,0.0014504065,-0.012037444
203,-0.15946898,0.01221105,-0.11025528,-0.16914174,-0.0011438819,-0.00066058704,0.003996437,-0.005488655,-0.010953974,0.00073379313,-0.00033552924,0.0006649533,-0.0009681056,0.00036522123,0.015309073,-0.00029728722,-0.0025598602,-0.0058349003,-0.009799578,0.002877472,-0.0022923797
210,0.7777088,0.004137003,0.08153669,0.16839765,-0.00062596577,-0.0017531774,-0.0043966835,0.0009508229,0.035732236,-0.0048627593,-0.0011900627,-0.0032483004,-0.0037928473,0.00090798154,0.016143715,-0.004770233,0.0014474804,0.043278527,-0.0048287213,-0.006010725,0.009313295
212,-0.31343913,0.015321676,-0.10763477,-0.21236056,-0.002288011,0.000927495,0.00274943,-0.0050104912,-0.013018829,0.00073379313,0.0007039198,0.0006649533,0.0015654087,-0.00013458732,-0.037690468,-0.00029728722,-0.0025598602,-0.0060063824,-0.02039845,0.0014504065,-0.00010589833
220,-0.30532265,0.015321676,-0.10656606,-0.21236056,-0.002288011,0.000927495,0.00274943,-0.0050104912,-0.013018829,0.00073379313,0.0007039198,0.0006649533,0.0015654087,-0.00013458732,-0.03465303,-0.00029728722,-0.0025598602,-0.0060063824,-0.0026145906,0.0014504065,-0.00010589833
233,0.13061908,0.008184898,-0.17736334,-0.2681228,-0.0008889758,-0.0011441718,-0.0077467295,-0.00553534,0.01241295,-0.00023439626,-0.0006365916,0.0002641813,-0.0035730035,0.00036522123,0.017192388,-0.00041855083,0.00074461475,-0.0007258081,-0.0059645865,-0.0055345097,-0.004389702
237,0.72037107,0.0027779224,0.08670488,0.17275877,-0.00062596577,0.001098378,-0.0047662226,-0.01990139,-0.0011998788,-0.005343984,-0.0006365916,-0.00798681,-0.0042593554,-5.1101706e-05,0.014279772,-0.0029319152,0.0008891388,-0.008711759,-0.0048287213,-0.010775631,0.008226418
239,0.15722556,-0.018262623,-0.22180521,0.13259603,-0.0008889758,-0.00018522781,-0.0077467295,-0.0070904307,-0.028980063,-0.00023439626,-0.0006365916,0.0002641813,-0.0035730035,-0.00013458732,-0.010348451,-0.00034076118,0.00061116624,-0.0052827843,-0.0077737905,0.00021506162,-0.010127166
240,-0.35363045,-0.03821777,-0.1086671,-0.47050723,-0.005598232,-0.00070116814,-0.008342251,-0.045600418,-0.010067834,-1.3785313e-05,0.0007039198,0.0006649533,0.0013315488,0.00036522123,0.006634633,-0.00029728722,-0.0025598602,-0.0058947694,-0.03500399,0.0028434813,-0.03259114
247,-0.19785243,0.010212889,-0.108996026,-0.21149856,-0.0011438819,-0.0007262265,-0.005695385,-0.009519652,-0.009474235,-4.4935812e-05,-0.00033552924,0.0002641813,-0.0009681056,-0.00013458732,0.011964241,-0.00034076118,-0.0025598602,-0.005949447,-0.009826529,0.00018107111,-0.007813572
251,0.17328271,0.0060069184,-0.18934834,-0.43918648,-0.0021875922,3.9658127e-05,-0.018066952,-0.02851024,0.015831638,-0.00040222608,-0.0006365916,0.0002641813,-0.0035730035,-1.3836743e-05,0.004790377,-0.00041855083,-0.0025598602,-0.0022500278,-0.019501891,0.00021506162,-0.00979967
254,-0.23237433,-0.03637622,0.05658835,-0.15768974,-0.0009833868,-0.00075746624,-0.0020141355,-0.007327265,0.0026952485,0.00073379313,-0.0003355292,0.0006649533,-0.0009885605,0.00027066018,0.008730583,-0.00029728722,-0.0008620957,-0.0020667224,-0.008568672,0.0005789252,-0.008309214
259,0.1512522,-0.033162393,-0.2384598,0.11623394,0.0038918394,0.00032855093,-0.009091056,0.021301396,-0.03341004,0.0029946081,0.0002213504,0.00073087105,0.009103639,-0.00025411174,-0.031773053,-0.00029728722,-0.0025598602,-0.010788533,0.022654222,0.001484397,-0.009013202
261,-0.28847507,-0.026950084,-0.09838522,-0.284358,0.017544094,0.00012144875,0.068885066,0.10084631,-0.014740552,0.00364104,0.0007039198,0.0006649533,0.0058205156,-0.00013458732,0.0023122432,-0.00037507687,-0.0025598602,-0.0053797094,0.10032791,0.0028434813,-0.013271336
270,-0.378981,-0.036631424,-0.103092454,-0.47026804,-0.005598232,-0.00070116814,-0.010100768,-0.046230882,0.0047451034,-1.3785313e-05,-0.0024026232,0.0006649533,-0.002215263,-0.00013458732,0.0060139764,-0.00029728722,-0.0025598602,-0.003680034,-0.036935296,0.00018107111,-0.034502167
275,-0.20209815,0.016537897,-0.107280545,-0.2066257,-0.0011438819,-0.0007262265,-0.005695385,-0.009519652,-0.010134557,-4.4935812e-05,-0.00033552924,0.0002641813,-0.0009681056,-0.00013458732,0.011964241,-0.00034076118,0.00074461475,-0.005949447,-0.009826529,0.00018107111,0.0002910722
289,0.7562105,0.004137003,0.07741307,0.1694056,-0.00062596577,-0.0017531774,-0.0043966835,-0.006193699,-0.0011030817,-0.0048627593,-0.0006365916,-0.0027495727,-0.0037928473,0.00090798154,0.01585396,0.0065780883,0.0008891388,0.044850223,-0.0048287213,-0.008875018,0.009313295
297,-0.13303913,-0.015109183,0.0612341,0.12668501,0.0032569799,9.689044e-05,-0.0045265825,0.020386819,-0.0065263,0.003248619,0.00022135042,0.00073087105,0.007006429,-9.808016e-06,-0.014414554,-0.00029728722,-0.0008620957,-0.003343316,0.022847861,0.0011314349,-0.020677134
298,-0.39362732,0.0018662474,-0.3002645,-0.2720458,-0.0009833868,-0.0012736551,0.00026768076,-0.008061202,-0.0095930705,0.00073379313,0.0007039198,0.0006649533,-0.0022357178,0.00010971639,0.009442206,-0.00029728722,-0.0008620957,-0.003018618,-0.01197072,0.0013941556,-0.010491556
303,-0.31133157,0.01649134,-0.10092203,-0.21320412,-0.0011438819,0.00012144875,0.003996437,-0.012785195,-0.014740552,0.00073379313,0.0007039198,0.0006649533,0.0027707757,-0.00013458732,0.011776801,-0.00029728722,-0.0025598602,-0.0058349003,-0.012878446,0.0028434813,0.001183814
305,0.21667571,-0.0057856813,0.07841029,0.14137313,-0.00072848063,-0.00035453535,-0.004061129,-0.0034719913,-0.0053188875,-0.00017596647,-0.0003355292,0.0002641813,-0.0035934586,0.00015113576,0.01143089,-0.00041855083,-0.0008620957,-0.0042958907,-0.006371864,0.0005789252,-0.0021606474
316,-0.22482854,0.008601249,-0.10889781,-0.5023714,-0.0029160893,-0.00070116814,-0.011164895,-0.035762366,-0.011621834,-1.3785313e-05,-0.00033552924,0.0006649533,-0.0009681056,0.00036522123,0.020307522,-0.00037507687,-0.0025598602,-0.0058349003,-0.03195207,0.00021506162,-5.2550167e-05
322,0.18624645,-0.012351451,0.055851247,-0.3740231,0.0072601633,-0.00028451718,-0.01452497,0.066108614,-0.010364455,0.0032995965,0.00022135042,0.0006649533,0.009083185,0.00010971639,-0.013248598,-0.00029728722,-0.0008620957,-0.0038674902,0.04676158,0.0011314349,-0.014199274
324,-0.24539916,-0.045122225,-0.106046654,-0.51463157,-0.005598232,-0.00070116814,-0.012382585,-0.04861921,0.0047451034,-1.3785313e-05,-0.00033552924,0.0002641813,-0.0009681056,0.00036522123,0.017790742,-0.00041855083,-0.0025598602,-0.0037826495,-0.03195207,0.00021506162,-0.035738528
331,-0.32709453,-0.027228825,0.015577063,-0.3589806,0.009875123,0.00035500794,-0.017187785,0.079651624,-0.008235739,0.00364104,0.00022135042,0.0006649533,0.0075074816,0.00010971639,-0.014022756,-0.00029728722,-0.0008620957,-0.0033504085,0.08403458,0.0010974443,-0.014879926
332,-0.29749668,0.015321676,-0.106581844,-0.20654908,-0.002288011,0.000927495,0.00274943,-0.0050104912,-0.013018829,0.00073379313,0.0007039198,0.0006649533,0.00012618201,0.00036522123,-0.037690468,-0.00029728722,-0.0025598602,-0.0060063824,-0.02039845,0.0014504065,-0.00010589833
339,-0.3801894,-0.022323772,0.04331469,0.08305785,-0.0009833868,-0.0007825246,-0.0048188227,-0.008951445,-0.005238271,-4.4935812e-05,-0.0003355292,0.0002641813,-0.0009885605,0.00010971639,0.018224673,-0.00041855083,0.00024171798,-0.0035768696,-0.008568672,0.0005449347,-0.00048136443
342,0.15187156,-0.025587024,-0.22289051,0.13259603,-0.0008889758,-0.00018522781,-0.0077467295,-0.007009093,-0.029087236,-0.00023439626,-0.0006365916,0.00030545206,-0.0035730035,0.00036522123,-0.010192872,0.0008617847,0.00074461475,-0.0012719731,-0.007446589,0.00021506162,-0.0030105864
344,-0.31343913,0.015321676,-0.10763477,-0.21236056,-0.002288011,0.000927495,0.00274943,-0.0050104912,-0.013018829,0.00073379313,0.0007039198,0.0006649533,0.0015654087,-0.00013458732,-0.037690468,-0.00029728722,-0.0025598602,-0.0060063824,-0.02039845,0.0014504065,-0.00010589833
350,0.21401851,-0.0017269462,0.058133513,0.15720288,-0.00072848063,0.00032432307,-0.0038778833,-0.005636227,0.002885106,-5.215837e-05,-0.0006365916,0.00033009902,-0.0036719164,0.000110798515,0.012047057,-0.00041855083,0.00024171798,-0.0027231774,-0.0062330477,0.0005789252,0.0029771142
351,0.19572793,-0.015842276,0.09091375,-0.16722675,-0.00072848063,0.00035164307,-0.0041308613,-0.0065477844,-0.0061013047,-0.00023439626,-0.0006365916,0.0002641813,-0.002935238,0.00027066018,-0.0006148728,-0.00034076118,0.00024171798,-0.0030085181,-0.0065428857,0.0005789252,-0.0021669907
352,-0.14780599,-0.031271093,-0.13374594,0.085054174,0.004696236,-0.0013338422,-0.006385534,0.021125779,-0.014567138,0.0016529867,0.0002213504,0.00073087105,0.0075279362,-0.00025411174,-0.027594017,-0.00029728722,-0.0025598602,-0.0071273916,0.031129712,0.001484397,0.0037841913
354,-0.29478863,0.017172713,-0.10130114,-0.20712742,-0.0011438819,-0.00070116814,0.003996437,-0.00533636,-0.010067834,0.00073379313,-0.0024026232,0.0006649533,-0.002215263,-0.00013458732,0.011850594,-0.00029728722,-0.0025598602,-0.0058349003,-0.014809754,0.00018107111,0.0006114503
365,-0.41148075,0.0008876302,-0.29312244,-0.27527845,-0.001228265,0.00035500794,-0.0005764817,-0.004600291,-0.0078713475,0.00073379313,0.0007039198,0.0006649533,0.0015449538,0.00010971639,-0.025179941,-0.00029728722,-0.0008620957,-0.0031901002,-0.015865402,0.0010974443,-0.011304048
366,0.28449562,-0.010903655,-0.18954034,-0.1802204,-0.00078646094,-0.0014399525,-0.0059909434,-0.005133193,0.018404515,-0.00023439626,-0.0006365916,0.0002641813,-0.0035730035,-0.0004371136,0.028064713,-0.00041855083,0.00074461475,-0.0024599852,-0.00672058,-0.0013245159,-0.007883726
371,-0.36271542,-0.03400348,-0.11684029,-0.46812555,-0.006742361,0.0009024367,-0.018273788,-0.058605902,-0.013018829,-1.3785313e-05,0.0007039198,0.0006649533,0.0015654087,-0.00013458732,-0.028369818,-0.00029728722,-0.0025598602,-0.006180798,-0.045735788,0.0014504065,-0.022670269
374,0.1544327,-0.025936391,-0.20150074,-0.17440306,-0.0008889758,-0.00018522781,-0.007816463,-0.0071032112,0.013369151,-0.00023439626,-0.0006365916,0.0002641813,-0.0029147828,-0.00013458732,-0.012177721,-0.00034076118,0.00061116624,-0.011756777,-0.007665963,9.073141e-05,-0.012931146
382,-0.37288398,-0.029161248,-0.12475458,-0.467948,-0.004060218,-0.0023298205,-0.017056098,-0.04574906,-0.015727568,-1.3785313e-05,0.0007039198,0.0006649533,-0.008514008,-0.00013458732,-0.046252586,-0.00029728722,-0.0025598602,-0.0077491812,-0.045735788,0.0005308125,-0.023497172
383,-0.35062942,-0.0373128,-0.10933148,-0.47037163,-0.005598232,-0.00070116814,-0.010100768,-0.04558764,-0.011621834,-1.3785313e-05,0.0007039198,0.0006649533,0.0013315488,-0.00013458732,0.008898398,-0.00037507687,-0.0025598602,-0.0058947694,-0.03500399,0.0028434813,-0.032018777
394,-0.3639631,0.013128186,-0.109880745,-0.4668453,-0.00057151914,0.000927495,-0.010130085,-0.033048168,-0.013018829,-1.3785313e-05,0.0007039198,0.0006649533,-0.008514008,-0.00013458732,-0.035955533,-0.00029728722,-0.0025598602,-0.0060063824,-0.042523988,0.0014504065,-0.00010589833
398,-0.0543349,-0.022315979,-0.14274594,0.12978995,-0.0011438819,-0.00020119791,-0.007675785,-0.009258643,-0.013121681,-0.0003218928,-0.0006365916,0.0002641813,-0.0022506074,-0.00013458732,0.0003663699,-0.00041855083,0.00074461475,-0.0020521928,-0.009165346,0.00021506162,-0.001539996
411,-0.46222606,0.00345393,-0.21941738,-0.1697115,-0.0009833868,-0.00075746624,-0.0020141355,-0.0098897265,-0.0079258755,0.00073379313,0.0007039198,0.0006649533,-0.0022357178,0.00010971639,0.010718191,-0.00029728722,-0.0008620957,-0.003018618,-0.010340098,0.0013941556,-0.004114364
413,-0.230553,-0.03680656,0.06170712,-0.15660605,-0.0009833868,-0.00075746624,0.00026768076,-0.007327265,-0.0030944818,0.00073379313,-0.0003355292,0.0006649533,-0.0009885605,0.00027066018,0.009395722,-0.00029728722,0.0001082694,-0.003368285,-0.008568672,0.0005789252,-0.009014782
415,-0.22119384,-0.018902125,-0.10746763,-0.33274913,0.019097954,0.000927495,-0.020482741,0.09920193,-0.013018829,0.00364104,0.0002213504,0.0006649533,0.0075279362,-0.00013458732,-0.008879219,-0.00029728722,-0.0025598602,-0.0054304595,0.09748042,0.0014504065,-0.003327216
416,-0.34953487,-0.014911938,0.03147375,-0.48735264,-0.0027555942,-0.0012736551,-0.012611836,-0.03515028,-0.0005491837,-1.3785313e-05,-0.0003355292,0.0006649533,-0.0009885605,0.00010971639,0.008666083,-0.00029728722,-0.0008620957,-0.003462323,-0.030028723,0.0005449347,-0.009259846
422,0.3472153,-0.017888635,-0.15053003,-0.18927455,0.0020746244,0.00016077698,-0.0045053205,0.02056216,-0.011934411,0.0028123702,0.00022135042,0.0006649533,0.008798497,0.0009908596,-0.014407028,-0.00029728722,-0.0014257047,-0.006636005,0.01774685,0.0018904537,-0.011988548
426,-0.2828576,0.0136990575,-0.10886436,-0.1975441,-0.0011438819,-0.00066058704,0.003996437,-0.0055014356,-0.010953974,0.00073379313,-0.00033552924,0.0006649533,-0.0009681056,-0.00013458732,0.012580233,-0.00029728722,-0.0025598602,-0.0058349003,-0.009799578,0.00018107111,-0.0022923797
429,-0.2890512,-0.017683633,-0.098854244,-0.28351444,0.019097954,0.000927495,0.067638054,0.102761105,-0.013018829,0.00364104,0.0007039198,0.0006649533,0.009782158,0.00036522123,-0.010547193,-0.00029728722,-0.0025598602,-0.0054304595,0.11090046,0.0014504065,-0.0030068378
432,0.16193071,-0.015886549,-0.1861724,0.1263735,-0.0008889758,-0.00018522781,-0.0077467295,-0.0069452035,0.013302427,-0.00023439626,-0.0006365916,0.0002641813,-0.0035730035,0.00036522123,0.02813741,-0.00041855083,0.00074461475,0.0005657773,-0.0065377746,9.073141e-05,0.0016121515
439,-0.46432096,-0.018999526,-0.27090827,-0.51559097,-0.0030004724,-0.0028772494,-0.013455998,-0.043556675,-0.008235739,-1.3785313e-05,0.0007039198,0.0006649533,-0.0034410846,0.00010971639,-0.029188018,-0.00029728722,-0.0008620957,-0.003539767,-0.040358145,0.0010974443,-0.020665087
450,0.33485398,-0.037463002,-0.19452356,-0.42824584,-0.0018473032,-3.123659e-05,-0.016277067,-0.033743113,0.01699165,-0.00040222608,-0.0006365916,0.0002641813,-0.0035730035,-0.0004371136,0.01446881,-0.00041855083,0.00074461475,-0.0021313962,-0.016115548,0.0009401497,-0.026404439
453,-0.21123846,0.017172713,-0.104457356,-0.2059865,-0.0011438819,-0.00070116814,0.0017146209,-0.008671286,-0.010067834,0.00073379313,-0.00033552924,0.0006649533,-0.0009681056,-0.00013458732,0.0145051265,-0.00029728722,-0.0025598602,-0.0043757027,-0.009826529,0.00018107111,-0.00064240803
462,0.721008,-3.9856095e-06,0.09748967,0.17004731,-0.00062596577,0.001098378,-0.0047662226,-0.020522173,-0.0010883333,-0.005343984,-0.0006365916,-0.004676505,-0.0037928473,0.00033355292,-0.007348703,-0.001931763,0.0008891388,0.0061376314,-0.0046211444,-0.010775631,0.0061027966
464,0.5478928,-0.01620464,-0.28761196,0.14145221,-0.00078646094,-0.001527851,-0.020688478,-0.019984812,0.016785016,-0.005343984,-0.0006365916,-0.00798681,-0.0021212958,0.0007910901,0.039467055,-0.0029319152,0.006755036,-0.0020184251,-0.006718774,-0.001968898,-0.0033797917
471,0.18362832,-0.008948535,-0.17135917,0.13162051,-0.0008889758,-0.00025765615,0.016694797,-0.0009540906,0.013338483,0.0024169218,-0.00033552924,0.0006649533,-0.0005879477,0.00036522123,0.028222902,-0.00037507687,-0.0025598602,-0.00051629613,-0.007446589,0.00021506162,-0.00076428894
479,0.16511767,0.007702223,-0.15903488,-0.26865157,-0.0008889758,0.0001835276,0.017611349,-0.00090825907,0.013244183,-0.00023439626,-0.0006365916,0.0002641813,-0.0035730035,-1.3836743e-05,0.031070687,-0.00041855083,0.00074461475,-0.00080836774,-0.0043789013,0.00021506162,-0.0057446393
481,0.7080861,0.0027779224,0.087258354,0.15937844,-0.00062596577,0.00034471625,-0.0047662226,-0.044839665,-0.0015220904,-0.0048627593,-0.0011900627,-0.00798681,-0.0041947537,0.00090798154,0.014254752,-0.005717154,0.0008891388,-0.010142643,-0.0048287213,-0.010775631,0.008226418
482,-0.30559015,-0.02209594,-0.103144825,-0.30455044,-0.006742361,0.000927495,0.062096227,0.09938921,-0.0120242415,-1.3785313e-05,0.0007039198,0.0006649533,0.0015654087,-0.00013458732,-0.01708992,-0.00029728722,-0.0025598602,-0.0060662515,0.08211344,0.0014504065,-0.0069918544
483,0.35312566,-0.018399352,0.10055838,0.09401809,0.0020746244,0.00016077698,-0.0045053205,0.020631596,-0.011319187,0.0028708,0.00022135042,0.0006649533,0.008798497,-0.000109164845,-0.014407028,-0.00029728722,-0.0014257047,-0.0052331127,0.01644105,0.0018904537,-0.022652136
485,0.63298166,0.0025454224,0.09533272,0.0677749,-0.00062596577,4.3223605e-05,-0.0043966835,-0.009862233,-0.014577346,0.00035943015,-0.0006365916,0.0015521941,-0.003574732,-0.0012538094,0.010353554,-0.0018771385,0.0008891388,-0.008268076,-0.0049981005,0.0030133752,0.007934152
495,-0.36573854,-0.03400348,-0.11371073,-0.46812555,-0.006742361,0.000927495,-0.009589257,-0.045905013,-0.013018829,-1.3785313e-05,0.0007039198,0.0006649533,0.009782158,-0.00013458732,-0.024835987,-0.00029728722,-0.0025598602,-0.0058775237,-0.042523988,0.0014504065,-0.023288326
